Table 790 Count 3 :	[956, 1627, 1857]
Table 817 Count 11 :	[2219, 1427, 1702, 2000, 1616, 1534, 1499, 379, 2258, 1196, 1285]
Table 831 Count 60 :	[550, 2307, 686, 1647, 547, 680, 2314, 829, 1905, 678, 831, 281, 2196, 565, 699, 2023, 266, 146, 1111, 934, 389, 2337, 1522, 311, 434, 2346, 2347, 794, 166, 668, 1985, 534, 1147, 298, 1276, 543, 1583, 745, 1848, 1024, 470, 469, 621, 220, 870, 871, 1175, 872, 1181, 1817, 108, 1057, 1324, 251, 1681, 488, 1446, 840, 487, 1555]
Table 874 Count 32 :	[952, 819, 2383, 1710, 1093, 1498, 1774, 467, 85, 462, 1662, 2188, 1828, 2057, 874, 632, 1722, 576, 373, 304, 169, 2110, 1123, 860, 523, 51, 595, 1686, 838, 1694, 420, 1690]
Table 879 Count 83 :	[1102, 822, 1099, 948, 2315, 1231, 1501, 2313, 2319, 155, 1118, 1783, 1352, 1660, 1889, 1787, 28, 1104, 390, 931, 1894, 1883, 924, 1887, 2343, 312, 1873, 640, 643, 1257, 2217, 535, 907, 1266, 1385, 1265, 1617, 780, 176, 1378, 1997, 1273, 1017, 1304, 1854, 1022, 886, 2141, 350, 1013, 1014, 1001, 2117, 1952, 1055, 2385, 1955, 1591, 1042, 639, 1047, 1585, 879, 1456, 1670, 1544, 2162, 1818, 856, 1946, 1061, 1320, 1685, 1440, 1085, 734, 836, 1692, 1934, 960, 602, 725, 1077]
Table 881 Count 1 :	[1827]
Table 925 Count 83 :	[2033, 136, 548, 1761, 409, 1645, 131, 1095, 951, 1225, 825, 2078, 2322, 1359, 2187, 144, 1108, 1242, 689, 930, 925, 306, 1403, 514, 1128, 527, 1535, 641, 1529, 318, 2086, 294, 662, 63, 61, 1136, 1426, 881, 2374, 204, 880, 1018, 2129, 1023, 1158, 2140, 77, 888, 1026, 2379, 894, 1015, 762, 2118, 625, 624, 1292, 1176, 1178, 875, 1180, 1960, 234, 988, 585, 586, 502, 587, 1678, 588, 226, 1200, 248, 598, 735, 1798, 484, 843, 2277, 240, 965, 2153, 1213]
Table 947 Count 9 :	[1597, 599, 2074, 1543, 520, 708, 268, 1962, 947]
Table 973 Count 9 :	[1822, 823, 664, 1939, 1613, 2114, 1847, 1346, 896]
Table 976 Count 11 :	[239, 611, 424, 609, 773, 474, 707, 976, 571, 1215, 2240]
Table 1041 Count 77 :	[2064, 1495, 2202, 1917, 1096, 1765, 954, 142, 1229, 283, 2041, 1503, 677, 557, 11, 674, 1237, 148, 1655, 2028, 1404, 2340, 2102, 1396, 797, 1399, 912, 793, 288, 1629, 530, 178, 296, 297, 2094, 778, 2366, 1582, 341, 1035, 1430, 201, 1156, 1697, 1429, 78, 622, 223, 1712, 1041, 2125, 1040, 995, 636, 712, 2407, 848, 1936, 232, 1541, 230, 227, 104, 2288, 591, 358, 832, 250, 1207, 974, 720, 1211, 1074, 961, 480, 2274, 1928]
Table 1090 Count 21 :	[1337, 1255, 2066, 2004, 2237, 1615, 2130, 1262, 9, 1739, 1603, 1977, 2109, 1436, 2108, 2218, 1478, 1171, 2090, 123, 1652]
Table 1094 Count 14 :	[1307, 141, 1884, 1402, 1367, 1094, 526, 167, 2316, 1675, 2320, 2112, 935, 1416]
Table 1097 Count 12 :	[275, 1717, 1097, 1614, 696, 1724, 79, 1587, 481, 1078, 2334, 285]
Table 1110 Count 10 :	[2068, 353, 1734, 2175, 1124, 2075, 1110, 133, 2045, 134]
Table 1115 Count 7 :	[671, 528, 1115, 1263, 1486, 2348, 1723]
Table 1143 Count 27 :	[1494, 2375, 5, 1428, 1168, 2390, 1409, 2052, 1052, 1786, 1043, 1422, 2332, 1071, 505, 1129, 784, 383, 916, 1947, 2231, 972, 1630, 1143, 1138, 1317, 363]
Table 1158 Count 20 :	[34, 1191, 1491, 749, 1971, 955, 1937, 1907, 2318, 795, 1807, 703, 760, 1566, 1803, 1112, 754, 1796, 2396, 847]
Table 1170 Count 19 :	[2306, 1155, 2298, 2040, 196, 229, 711, 702, 1170, 867, 1802, 1005, 839, 2191, 1682, 575, 1380, 877, 756]
Table 1186 Count 48 :	[2200, 1152, 615, 1098, 739, 282, 1362, 404, 1236, 763, 767, 260, 1353, 335, 572, 2181, 1608, 1186, 518, 442, 1551, 990, 648, 1131, 1249, 507, 503, 1259, 1393, 1810, 499, 1270, 592, 116, 731, 908, 1445, 1505, 667, 1312, 903, 365, 1139, 360, 1552, 776, 726, 2093]
Table 1239 Count 18 :	[653, 1982, 1012, 165, 438, 2377, 2259, 2083, 1511, 1239, 869, 2358, 993, 901, 542, 900, 1794, 1963]
Table 1248 Count 23 :	[1642, 1644, 1039, 921, 1248, 2344, 2260, 471, 704, 1194, 1846, 914, 826, 866, 460, 1444, 1267, 1244, 1893, 122, 243, 1107, 241]
Table 1260 Count 29 :	[1019, 2265, 278, 619, 400, 1029, 1957, 1838, 2018, 1901, 1174, 1520, 649, 2296, 2005, 978, 313, 919, 2011, 977, 1260, 2290, 983, 1060, 49, 53, 1314, 724, 423]
Table 1331 Count 3 :	[2070, 1331, 1272]
Table 1345 Count 60 :	[2032, 1914, 140, 13, 552, 405, 1119, 698, 21, 562, 1781, 2190, 2056, 1651, 695, 928, 1345, 1250, 1533, 2104, 1741, 436, 2216, 2356, 2209, 2362, 418, 300, 1376, 1306, 1855, 1970, 1434, 1165, 193, 195, 895, 1842, 194, 864, 1839, 82, 2247, 996, 1066, 510, 504, 1195, 2174, 1948, 1466, 590, 710, 593, 357, 1563, 126, 722, 1559, 124]
Table 1349 Count 5 :	[2149, 1311, 1933, 1349, 570]
Table 1369 Count 43 :	[343, 1220, 608, 1369, 143, 347, 1705, 1091, 1910, 1836, 153, 700, 325, 800, 2053, 2250, 1903, 813, 2176, 573, 149, 1728, 2232, 2401, 2294, 2227, 315, 1949, 1192, 2291, 1809, 225, 1120, 642, 1334, 1806, 1150, 492, 1748, 733, 1448, 781, 1140]
Table 1394 Count 12 :	[171, 356, 1853, 327, 506, 2145, 2143, 419, 2026, 265, 2092, 1394]
Table 1400 Count 6 :	[1400, 601, 1365, 620, 1137, 439]
Table 1425 Count 26 :	[1425, 1850, 830, 1707, 1840, 1899, 1475, 1832, 1054, 2242, 713, 2160, 231, 705, 1197, 1335, 728, 1149, 1804, 732, 2223, 973, 2221, 1988, 1142, 1141]
Table 1441 Count 121 :	[1101, 2192, 828, 1906, 1363, 2198, 553, 801, 23, 22, 2178, 815, 808, 519, 43, 2225, 1151, 290, 1391, 55, 1144, 2208, 779, 2214, 777, 2268, 1037, 336, 351, 2261, 1844, 349, 1303, 2257, 75, 2252, 2254, 1595, 83, 321, 628, 1590, 102, 375, 849, 2300, 1065, 581, 381, 2295, 858, 2292, 119, 594, 112, 367, 361, 684, 2309, 1770, 130, 2043, 2051, 1232, 1233, 1474, 1473, 2330, 2058, 2333, 388, 2341, 1735, 2015, 1258, 2013, 2359, 1517, 902, 899, 1756, 1512, 898, 478, 207, 2369, 197, 2382, 2376, 740, 2116, 1716, 1959, 1408, 1173, 2386, 2113, 2399, 1725, 208, 2393, 210, 999, 2122, 1420, 1942, 1185, 2400, 1664, 989, 1666, 979, 1672, 1944, 1441, 1684, 729, 485, 244, 1208, 2155]
Table 1508 Count 53 :	[3, 1217, 2036, 1489, 7, 1092, 559, 1632, 1226, 2017, 152, 805, 1482, 1254, 517, 655, 168, 1733, 513, 785, 1126, 1388, 1508, 1990, 2084, 1145, 179, 540, 1383, 1618, 1862, 1863, 747, 1016, 1154, 1572, 198, 627, 222, 1412, 1586, 878, 2123, 1341, 111, 2411, 834, 1326, 1205, 600, 2275, 121, 1319]
Table 1531 Count 19 :	[791, 2096, 1222, 446, 1366, 521, 980, 1531, 1049, 326, 761, 323, 396, 1348, 752, 2241, 537, 1757, 1455]
Table 1567 Count 8 :	[2270, 1442, 1989, 233, 1329, 1027, 1030, 2351]
Table 1578 Count 80 :	[2069, 681, 129, 280, 944, 1775, 1358, 1479, 1777, 701, 2327, 20, 1234, 938, 1235, 261, 2331, 2024, 384, 391, 929, 1483, 1791, 811, 2002, 1253, 1526, 2100, 1604, 2012, 1607, 774, 292, 770, 769, 904, 2360, 416, 57, 1622, 205, 1033, 1020, 1159, 887, 748, 1025, 736, 2378, 192, 1569, 2391, 221, 2255, 459, 2120, 2121, 1183, 372, 2165, 2301, 1199, 2171, 863, 1537, 981, 224, 1080, 1087, 114, 354, 837, 1210, 1799, 962, 1693, 125, 1079, 605, 964]
Table 1594 Count 32 :	[1912, 1973, 138, 1488, 337, 1011, 394, 262, 1594, 630, 1835, 697, 2324, 212, 145, 1281, 691, 2235, 1880, 1612, 371, 2403, 2345, 2106, 1878, 522, 1745, 2355, 1870, 1922, 1447, 2095]
Table 1625 Count 43 :	[957, 1374, 279, 1849, 2311, 1916, 412, 1228, 556, 2136, 1568, 1291, 1897, 2251, 1293, 1419, 992, 1648, 994, 1240, 1405, 652, 1940, 33, 654, 1460, 1340, 1732, 650, 1328, 109, 1538, 1625, 1744, 1864, 2148, 1628, 1801, 721, 1209, 1377, 1860, 727]
Table 1639 Count 22 :	[817, 512, 475, 545, 1188, 1771, 2193, 162, 857, 673, 911, 187, 2049, 256, 494, 217, 936, 455, 1890, 814, 2156, 1793]
Table 1641 Count 20 :	[1703, 1524, 1913, 1375, 2201, 1641, 203, 644, 1708, 1296, 1909, 1606, 2317, 2184, 253, 2357, 1313, 2157, 1654, 810]
Table 1657 Count 11 :	[1668, 259, 927, 408, 1657, 322, 1506, 1875, 1351, 617, 2213]
Table 1671 Count 14 :	[1671, 1819, 1766, 2371, 854, 2312, 1638, 1865, 1834, 1780, 2276, 2061, 2392, 1721]
Table 1704 Count 25 :	[2035, 682, 1218, 1302, 1704, 1659, 1411, 1956, 1051, 806, 1663, 1172, 1004, 1826, 998, 926, 850, 788, 39, 1808, 186, 2081, 185, 1504, 1619]
Table 1718 Count 56 :	[0, 410, 1915, 402, 676, 14, 1896, 16, 1238, 803, 692, 27, 693, 1241, 307, 798, 525, 41, 47, 48, 54, 1146, 768, 1507, 541, 1753, 421, 539, 60, 303, 69, 70, 76, 1983, 892, 74, 465, 1599, 1718, 868, 457, 765, 2245, 92, 633, 95, 452, 333, 580, 99, 584, 378, 969, 842, 607, 606]
Table 1727 Count 5 :	[263, 613, 1727, 1287, 1046]
Table 1737 Count 53 :	[958, 1640, 2034, 1219, 554, 1224, 1639, 1911, 154, 1354, 560, 2177, 2027, 2179, 1891, 26, 270, 150, 2182, 2103, 1737, 163, 1736, 1602, 913, 1624, 661, 2088, 538, 1424, 2372, 2381, 1000, 84, 1169, 81, 1007, 1282, 2397, 1966, 330, 331, 211, 1549, 1943, 1547, 1058, 1323, 249, 1562, 2280, 1449, 1688]
Table 1759 Count 21 :	[236, 1698, 370, 1008, 2009, 1398, 1872, 377, 1497, 1927, 2016, 2321, 909, 2146, 2283, 764, 531, 1964, 147, 1795, 1759]
Table 1776 Count 14 :	[1032, 2303, 1812, 376, 946, 1227, 1776, 1003, 1593, 158, 1726, 1931, 1792, 1480]
Table 1782 Count 23 :	[1221, 441, 342, 1309, 718, 1299, 1125, 406, 1740, 2253, 941, 940, 1561, 399, 1782, 529, 766, 219, 963, 1859, 1246, 1318, 1554]
Table 1814 Count 33 :	[2131, 2039, 1980, 10, 132, 824, 2197, 1360, 86, 1900, 25, 1789, 305, 238, 509, 1130, 1814, 647, 706, 1330, 2409, 497, 1530, 1674, 118, 2284, 1991, 295, 1869, 246, 247, 1452, 1623]
Table 1825 Count 3 :	[855, 1825, 1344]
Table 1845 Count 52 :	[820, 551, 2310, 2204, 2308, 1773, 1116, 18, 2021, 933, 170, 790, 1610, 1730, 922, 1397, 42, 2226, 645, 2230, 1987, 669, 184, 1384, 1631, 1752, 299, 206, 1845, 889, 1297, 2256, 1438, 741, 1978, 626, 216, 1414, 1295, 334, 214, 2126, 638, 2166, 1193, 382, 1468, 862, 1470, 255, 1081, 1680]
Table 1852 Count 22 :	[610, 1852, 1701, 884, 1851, 1532, 675, 1571, 827, 1268, 670, 427, 324, 1560, 1413, 1075, 1350, 2278, 1519, 242, 1824, 448]
Table 1923 Count 14 :	[1223, 2097, 651, 97, 2080, 968, 489, 115, 1923, 1858, 1105, 1453, 1998, 90]
Table 1967 Count 95 :	[2304, 685, 2, 549, 2071, 2073, 401, 1088, 284, 1658, 563, 1113, 1355, 1888, 267, 2329, 1484, 31, 269, 1895, 516, 175, 2236, 2105, 1261, 646, 1879, 1395, 1389, 1986, 1746, 772, 2087, 1386, 2085, 1995, 1279, 182, 2215, 62, 180, 1514, 1974, 340, 2373, 1975, 1968, 1435, 1573, 865, 2389, 1294, 1415, 456, 1954, 635, 454, 1829, 755, 1830, 1967, 758, 1045, 759, 449, 1284, 986, 508, 1823, 1821, 2164, 1338, 1938, 2299, 1545, 2161, 1546, 1816, 1342, 1950, 2173, 2293, 1536, 2169, 597, 1206, 1086, 2282, 1084, 2158, 603, 245, 1695, 1929, 1212]
Table 1972 Count 17 :	[821, 374, 235, 614, 1767, 1343, 1711, 164, 566, 1564, 117, 1687, 1002, 2249, 332, 2059, 329]
Table 2022 Count 15 :	[1373, 714, 308, 1009, 945, 861, 1743, 943, 807, 291, 2022, 1713, 213, 385, 657]
Table 2048 Count 11 :	[687, 2048, 289, 883, 338, 1902, 782, 1160, 783, 1072, 1961]
Table 2077 Count 7 :	[1598, 1984, 1700, 2263, 2077, 1332, 2030]
Table 2091 Count 7 :	[2326, 2091, 2224, 1754, 890, 1673, 1620]
Table 2096 Count 17 :	[1153, 816, 2101, 8, 1769, 2044, 1089, 1167, 2350, 498, 2287, 1201, 2388, 2020, 1245, 1758, 2183]
Table 2111 Count 31 :	[2132, 746, 472, 413, 1574, 1010, 1500, 616, 2042, 555, 1439, 2046, 398, 80, 320, 1487, 209, 637, 1135, 1064, 309, 1885, 589, 2229, 493, 425, 2352, 428, 430, 1327, 897]
Table 2124 Count 8 :	[2065, 1134, 2285, 1322, 1114, 2267, 1464, 1951]
Table 2159 Count 21 :	[987, 237, 1467, 317, 1706, 1908, 2199, 1626, 2248, 355, 1751, 2244, 2159, 1280, 264, 1277, 846, 2029, 966, 2273, 1243]
Table 2167 Count 66 :	[1490, 1633, 1768, 286, 1361, 2079, 1637, 2186, 2189, 1661, 812, 1892, 29, 2180, 2062, 1653, 2003, 789, 37, 2010, 2014, 1605, 1867, 1148, 1278, 2264, 2128, 1969, 1981, 1570, 2138, 2119, 1833, 1715, 1418, 1831, 1588, 876, 1720, 1182, 2167, 984, 1941, 1820, 985, 1070, 2163, 991, 1461, 1189, 1676, 1333, 1471, 1565, 1082, 1321, 833, 1325, 2281, 113, 1935, 127, 1932, 1930, 120, 1454]
Table 2203 Count 11 :	[411, 2203, 38, 293, 1368, 500, 950, 2195, 106, 89, 135]
Table 2210 Count 27 :	[1578, 1371, 1038, 2139, 1166, 258, 257, 2387, 156, 157, 2325, 1006, 690, 2336, 1336, 1339, 1458, 1523, 1600, 380, 1876, 50, 359, 2210, 2089, 658, 659]
Table 2233 Count 47 :	[959, 882, 477, 546, 339, 1646, 200, 277, 1164, 1979, 672, 344, 395, 1050, 937, 159, 2025, 1785, 1481, 2243, 1106, 2099, 1729, 1525, 2098, 2233, 1401, 1886, 923, 786, 524, 1062, 2353, 2150, 835, 1390, 1925, 666, 2361, 364, 1451, 1450, 301, 536, 1689, 483, 1861]
Table 2286 Count 9 :	[2286, 1581, 2271, 2239, 1921, 939, 1059, 1315, 568]
Table 2289 Count 12 :	[463, 1567, 495, 683, 2147, 802, 453, 366, 316, 2410, 482, 2289]
Table 2342 Count 5 :	[2234, 2006, 1667, 2342, 2367]
Table 2363 Count 20 :	[1457, 1190, 582, 612, 310, 1601, 2262, 345, 1117, 1203, 1356, 252, 942, 1357, 1714, 2363, 723, 2395, 2060, 1996]
Table 2364 Count 25 :	[2269, 2305, 1699, 2368, 853, 1764, 2107, 1874, 1162, 893, 1469, 2349, 1256, 1539, 1742, 971, 2323, 730, 218, 873, 2127, 1518, 967, 1275, 2364]
Table 2394 Count 9 :	[1972, 1596, 2001, 1269, 2238, 2222, 1679, 2394, 1421]
There are 88 occupied tables
