topicId	tableId	cityId	cityName	venueName	venueCategory	lat	lon	colors
3	14953	4	"San Francisco"	"Queen Anne Hotel"	Travel & Transport::Hotel	37.7871317511539	-122.426490783691	3
3	14953	4	"San Francisco"	"Lower Pacific Heights"	Outdoors & Recreation::Other Great Outdoors	37.7873656124765	-122.425027963519	3
3	14953	4	"San Francisco"	"St Mark's Lutheran Church"	Professional & Other Places::Spiritual Center::Church	37.7844262128402	-122.423496061628	3
3	14953	4	"San Francisco"	"Fanta Deluxe Cleaners"	Shop & Service::Laundry Service	37.7883154255601	-122.423490531255	3
3	14953	4	"San Francisco"	"Laramar SF Urban Apartments"	Professional & Other Places::Office	37.788333	-122.423433	3
3	14953	4	"San Francisco"	"The Copper Quarter"	Shop & Service::Laundry Service	37.788454	-122.423663	3
3	14953	4	"San Francisco"	"Muni 38 Outbound Geary & Franklin"	Travel & Transport::Bus Station	37.7855567	-122.422858783333	3
3	14953	4	"San Francisco"	"Cathedral Hill Plaza"	Professional & Other Places::Building	37.7859677291818	-122.424950539411	3
3	14953	4	"San Francisco"	"Payne Mansion"	Professional & Other Places::Event Space	37.787191	-122.423873	3
3	14953	4	"San Francisco"	"Sutter Pacific Medical Foundation	Professional & Other Places::Medical Center::Doctor's Office	37.7871233073	-122.42284047	3
3	14953	4	"San Francisco"	"Sutter Plaza"	Professional & Other Places::Building	37.78728878306	-122.423131056435	3
3	14953	4	"San Francisco"	"Dunlap Party Train"	Nightlife Spot::Speakeasy	37.790304	-122.427443	3
3	14953	4	"San Francisco"	"The Regency Ballroom"	Arts & Entertainment::Concert Hall	37.7879297865128	-122.421588065915	3
3	14953	4	"San Francisco"	"Walgreens"	Shop & Service::Drugstore / Pharmacy	37.7867098594613	-122.423424166766	3
3	14953	4	"San Francisco"	"Trinity Episcopal Church"	Professional & Other Places::Spiritual Center::Church	37.7883711790701	-122.42492288793	3
3	14953	4	"San Francisco"	"SFGMC Rehearsal at FUUMC"	Arts & Entertainment::Music Venue	37.785258	-122.423357	3
3	14953	4	"San Francisco"	"CPMC - Endocrinology"	Professional & Other Places::Medical Center::Doctor's Office	37.787177	-122.422841	3
3	14953	4	"San Francisco"	"Soko Gakuen Japanese Language School"	College & University::General College & University	37.7884301	-122.426454	3
3	14953	4	"San Francisco"	"Kaka Udon Kitchen"	Food::Sushi Restaurant	37.7887214379164	-122.423744928077	3
3	14953	4	"San Francisco"	"Latch	Professional & Other Places::Medical Center::Doctor's Office	37.7873076885397	-122.421971261501	3
3	14953	4	"San Francisco"	"Muni 38 Inbound Bus Stop"	Travel & Transport::Bus Station::Bus Line	37.7849271990069	-122.423894405365	3
3	14953	4	"San Francisco"	"A & M Market Liquor"	Shop & Service::Convenience Store	37.7870045672407	-122.426887750626	3
3	14953	4	"San Francisco"	"Cathedral of St. Mary of the Assumption"	Professional & Other Places::Spiritual Center::Church	37.7846655473785	-122.425144099574	3
3	14953	4	"San Francisco"	"Therapeia Massage"	Shop & Service::Spa / Massage	37.787665	-122.427538283333	3
3	8965	4	"San Francisco"	"Kaiser Permanente Main Pharmacy"	Shop & Service::Drugstore / Pharmacy	37.7839380404869	-122.440561401858	5
3	8965	4	"San Francisco"	"Osher Center for Integrative Medicine"	Professional & Other Places::Medical Center::Hospital	37.785211363982	-122.439754095789	5
3	8965	4	"San Francisco"	"UCSF Medical Center At Mount Zion"	Professional & Other Places::Medical Center::Hospital	37.7851628069321	-122.439560562588	5
3	8965	4	"San Francisco"	"Stewarts Market"	Shop & Service::Food & Drink Shop::Liquor Store	37.785285	-122.4417	5
3	8965	4	"San Francisco"	"Sugar Bowl Bakery & Cafe"	Food::Bakery	37.783179	-122.44063	5
3	8965	4	"San Francisco"	"Glaucoma Consultants of the Bay Area"	Professional & Other Places::Medical Center::Doctor's Office	37.783946	-122.438062	5
3	8965	4	"San Francisco"	"Timeless Treasures"	Shop & Service::Antique Shop	37.785762	-122.436196	5
3	8965	4	"San Francisco"	"38 Geary bus stop At Divisidero"	Travel & Transport::Bus Station::Bus Line	37.7833415	-122.439534317515	5
3	8965	4	"San Francisco"	"The NEW Pine Street"	Nightlife Spot::Sake Bar	37.7873839099418	-122.439908922092	5
3	8965	4	"San Francisco"	"UCSF Otolaryngology	Professional & Other Places::Medical Center	37.785314	-122.43961296	5
3	8965	4	"San Francisco"	"pearl market"	Food::Deli / Bodega	37.7806807764099	-122.439024197279	5
3	8965	4	"San Francisco"	"My Father's Kitchen"	Food::Vietnamese Restaurant	37.7849950323612	-122.439676523209	5
3	8965	4	"San Francisco"	"Western Addition Branch Library"	Professional & Other Places::Library	37.7841370955653	-122.437735803413	5
3	8965	4	"San Francisco"	"Walgreens"	Shop & Service::Drugstore / Pharmacy	37.7823503857236	-122.439571621638	5
3	8965	4	"San Francisco"	"Kaiser Permanente Eye Center"	Professional & Other Places::Medical Center::Doctor's Office	37.78435478	-122.440009	5
3	8965	4	"San Francisco"	"Kaiser Permanente Physical Threapy"	Professional & Other Places::Medical Center::Doctor's Office	37.7845371560111	-122.439923286438	5
3	8965	4	"San Francisco"	"920 Special"	Nightlife Spot::Nightclub	37.7852414282782	-122.440898699126	5
3	8965	4	"San Francisco"	"KIPP SF Bay"	Professional & Other Places::School	37.782727	-122.437214	5
3	8965	4	"San Francisco"	"SF MUNI Divisadero at Geary Blvd Outbound to The Castro"	Travel & Transport::Bus Station::Bus Line	37.7830354	-122.43950197	5
3	8965	4	"San Francisco"	"Kaiser Permanente Medical Center"	Professional & Other Places::Medical Center::Hospital	37.783275899331	-122.44051716607	5
3	8965	4	"San Francisco"	"Byron Russell Accupuncture"	Professional & Other Places::Medical Center	37.783969	-122.438091	5
3	8965	4	"San Francisco"	"Opa Market"	Food::Café	37.783852	-122.4414524	5
3	8965	4	"San Francisco"	"Kaiser Permanente - Laboratory"	Professional & Other Places::Medical Center	37.783821	-122.440567	5
3	8965	4	"San Francisco"	"Pete's Deli & Cafe"	Food::Deli / Bodega	37.785263	-122.43991	5
3	8965	4	"San Francisco"	"UCSF Lab"	Professional & Other Places::Medical Center::Doctor's Office	37.7843492094016	-122.440107984146	5
3	8965	4	"San Francisco"	"Attention to Detail Barber Gallery"	Shop & Service::Salon / Barbershop	37.785688	-122.436222	5
3	8965	4	"San Francisco"	"Kaiser Permanente Main Pharmacy"	Shop & Service::Drugstore / Pharmacy	37.7839380404869	-122.440561401858	5
3	8965	4	"San Francisco"	"Kaiser Pediatrics 6th Floor"	Professional & Other Places::Medical Center::Doctor's Office	37.78153465676	-122.441559257118	5
3	8965	4	"San Francisco"	"Maxine Hall Health Center"	Professional & Other Places::Medical Center::Doctor's Office	37.7823070880499	-122.436039447784	5
3	8965	4	"San Francisco"	"YogaWorks"	Shop & Service::Gym / Fitness Center::Yoga Studio	37.786506	-122.440185	5
3	8965	4	"San Francisco"	"Muni 38	Travel & Transport::Bus Station	37.7832010092818	-122.439798331899	5
3	8965	4	"San Francisco"	"Sofalicious"	Residence::Residential Building (Apartment / Condo)	37.786809038441	-122.440002923665	5
3	8965	4	"San Francisco"	"City Church Sutter Street"	Professional & Other Places::Spiritual Center::Church	37.78537	-122.440795	5
3	8965	4	"San Francisco"	"Luxor Cab"	Travel & Transport::Taxi	37.7848899364471	-122.43865	5
3	8965	4	"San Francisco"	"California Tennis Club"	Outdoors & Recreation::Athletic & Sport::Tennis Court	37.786007	-122.438082	5
3	8965	4	"San Francisco"	"Kaiser Permanente"	Professional & Other Places::Medical Center::Hospital	37.7824897766113	-122.443626403809	5
3	8965	4	"San Francisco"	"UCSF Medical Center at Mount Zion - 1545 Divisadero St."	Professional & Other Places::Medical Center::Hospital	37.7844501570352	-122.439671153033	5
3	8965	4	"San Francisco"	"Metro Dental"	::Professional & Other Places	37.7843421337412	-122.438587546349	5
3	8965	4	"San Francisco"	"Post Street Orthopaedics & Sports Medicine"	Professional & Other Places::Medical Center::Doctor's Office	37.7840748	-122.439198	5
3	8965	4	"San Francisco"	"Jewish Family and Children's Services"	Professional & Other Places::Building	37.7845464654427	-122.437956988035	5
3	8965	4	"San Francisco"	"Nance's Sunshine Center"	Shop & Service::Laundry Service	37.788039	-122.441051	5
3	8965	4	"San Francisco"	"Gateway High School"	Professional & Other Places::School::High School	37.78329	-122.43772	5
3	8965	4	"San Francisco"	"Holydog"	Food::Hot Dog Joint	37.7832763011764	-122.438039932148	5
3	8965	4	"San Francisco"	"38	Travel & Transport::Bus Station	37.7834018291082	-122.439698800625	5
3	8965	4	"San Francisco"	"Dr. Joel McFaul DDS"	Professional & Other Places::Medical Center::Dentist's Office	37.785725	-122.438411	5
3	8965	4	"San Francisco"	"Kaiser Permanente"	Professional & Other Places::Medical Center::Doctor's Office	37.783451808146	-122.43994474411	5
3	8965	4	"San Francisco"	"Kaiser Permanente	Professional & Other Places::Medical Center	37.7832008966947	-122.439897863078	5
3	8965	4	"San Francisco"	"Russian Center of SF"	Arts & Entertainment::Concert Hall	37.7852906706039	-122.440937405301	5
3	8965	4	"San Francisco"	"kaiser dermatology 8th floor"	Professional & Other Places::Medical Center::Doctor's Office	37.78310793	-122.441927172621	5
3	8965	4	"San Francisco"	"Godzila Sushi"	Food::Sushi Restaurant	37.786223	-122.440042	5
3	8965	4	"San Francisco"	"Chandler Properties"	Professional & Other Places::Building	37.787939	-122.440333	5
3	8965	4	"San Francisco"	"Biotherapy Clinic"	Professional & Other Places::Medical Center	37.784437	-122.439256	5
3	8965	4	"San Francisco"	"Fishbowl Bar & Grill"	Nightlife Spot::Sports Bar	37.786940975202	-122.440127134323	5
3	8965	4	"San Francisco"	"UCSF Audiology"	Professional & Other Places::Medical Center	37.7843901676207	-122.440229632993	5
3	8965	4	"San Francisco"	"Lower Pacific Heights"	Outdoors & Recreation::Other Great Outdoors	37.7859830892673	-122.436729407488	5
3	8965	4	"San Francisco"	"Westside Projects"	Residence::Residential Building (Apartment / Condo)	37.78482338	-122.44153023	5
3	8965	4	"San Francisco"	"Utoepia"	Shop & Service::Spa / Massage	37.785593	-122.439961	5
3	8965	4	"San Francisco"	"F Lofrano & Son"	Shop & Service::Automotive Shop	37.785865	-122.440064	5
3	8965	4	"San Francisco"	"UCSF Helen Diller Cancer Center"	Professional & Other Places::Medical Center::Hospital	37.784757	-122.439632	5
3	8965	4	"San Francisco"	"Radfordshire"	Travel & Transport::Hotel::Resort	37.781933	-122.441069	5
3	8965	4	"San Francisco"	"Mt. Zion Hospital"	Professional & Other Places::Medical Center::Hospital	37.7850846266827	-122.439101610998	5
3	8965	4	"San Francisco"	"Kaiser Permanente Radiology (3rd floor)"	Professional & Other Places::Medical Center::Doctor's Office	37.7837358586053	-122.440511636595	5
3	8965	4	"San Francisco"	"Zazang Korean Noodle"	Food::Korean Restaurant	37.783126359967	-122.44205434875	5
3	8965	4	"San Francisco"	"Ocean Taqueria #2"	Food::Mexican Restaurant	37.786735	-122.44000729	5
3	8965	4	"San Francisco"	"Kaiser Permanente	Professional & Other Places::Medical Center::Doctor's Office	37.7835093966917	-122.440627755504	5
3	8965	4	"San Francisco"	"LabCorp"	Professional & Other Places::Medical Center	37.7856922	-122.438294	5
3	8965	4	"San Francisco"	"Straits Cafe"	Food::Restaurant	37.7811539456797	-122.440218574013	5
3	291	5	"San Leandro"	"Good Samaritan Veterinary Hospital"	Professional & Other Places::Medical Center::Hospital	37.71300728	-122.13922	1
3	291	5	"San Leandro"	"Ghirardelli Factory Outlet"	Shop & Service::Candy Store	37.7111704945622	-122.143560533451	1
3	291	5	"San Leandro"	"San Leandro Hospital"	Professional & Other Places::Medical Center::Hospital	37.7129612787476	-122.143299920645	1
3	291	5	"San Leandro"	"San Leandro Family Practice"	Professional & Other Places::Medical Center::Doctor's Office	37.7141091711071	-122.142391204834	1
3	291	5	"San Leandro"	"Ernie's Sea Food"	Food::Seafood Restaurant	37.7150463	-122.142728366667	1
3	3930	0	"Pittsburgh"	"AGH Gift Shop"	Shop & Service::Gift Shop	40.4569396972656	-80.0035171508789	0
3	3930	0	"Pittsburgh"	"Allegheny General Hospital"	Professional & Other Places::Medical Center::Hospital	40.4571195298917	-80.003342628479	0
3	3930	0	"Pittsburgh"	"The North Side"	Outdoors & Recreation::Other Great Outdoors	40.4563381799584	-80.0019410157607	0
3	3930	0	"Pittsburgh"	"Allegheny General Hospital"	Professional & Other Places::Medical Center::Hospital	40.4571195298917	-80.003342628479	0
3	3930	0	"Pittsburgh"	"Crazy Mocha"	Food::Coffee Shop	40.4556644887352	-80.0066860970312	0
3	3930	0	"Pittsburgh"	"Kindred Hospital"	Professional & Other Places::Medical Center::Hospital	40.454231262207	-80.0089950561523	0
3	3930	0	"Pittsburgh"	"James Street GastroPub & Speakeasy"	Arts & Entertainment::Music Venue::Jazz Club	40.4543915022335	-80.0009908763042	0
3	3930	0	"Pittsburgh"	"Rock Monster (Fineview Field)"	Outdoors & Recreation::Field	40.459494	-80.004167	0
3	3930	0	"Pittsburgh"	"Pasta Too"	Food::American Restaurant	40.4562610483891	-80.0067570801698	0
3	3930	0	"Pittsburgh"	"Federal North"	Professional & Other Places::Medical Center::Doctor's Office	40.4565734863281	-80.0071029663086	0
3	2226	1	"Oakland"	"Kaiser Permanente Medical Center"	Professional & Other Places::Medical Center::Hospital	37.8248618983909	-122.258207631295	6
3	2226	1	"Oakland"	"Webster Surgery Center"	Professional & Other Places::Medical Center::Hospital	37.821373	-122.262042	6
3	2226	1	"Oakland"	"Sana Market & Liquor"	Shop & Service::Food & Drink Shop::Liquor Store	37.825605	-122.265025	6
3	2226	1	"Oakland"	"Summit Cafe"	Food::Café	37.818923	-122.26450986	6
3	2226	1	"Oakland"	"Red Bull King Of The Rock"	Outdoors & Recreation::Athletic & Sport::Basketball Court	37.8247286481331	-122.261104499342	6
3	2226	1	"Oakland"	"4 Less Smog Check"	Shop & Service::Automotive Shop	37.817162	-122.263566	6
3	2226	1	"Oakland"	"Broadway Volkswagen"	Shop & Service::Automotive Shop	37.816162	-122.263569	6
3	2226	1	"Oakland"	"Kaiser Permanente Oakland Fabiola Bldg"	Professional & Other Places::Medical Center::Doctor's Office	37.8248434406103	-122.256141556857	6
3	2226	1	"Oakland"	"Cato's Ale House"	Nightlife Spot::Pub	37.824939	-122.254591	6
3	2226	1	"Oakland"	"Summit Bank"	Shop & Service::Bank	37.818633	-122.262429	6
3	2226	1	"Oakland"	"Kaiser Permanente Optometry"	Professional & Other Places::Medical Center	37.8243529733959	-122.256640077142	6
3	2226	1	"Oakland"	"Phat Matt's BBQ"	Food::BBQ Joint	37.8227426031173	-122.266244446178	6
3	2226	1	"Oakland"	"Walgreens"	Shop & Service::Drugstore / Pharmacy	37.8226123127722	-122.265801357078	6
3	2226	1	"Oakland"	"Kaiser Permanente"	Professional & Other Places::Medical Center	37.8249473571777	-122.258255004883	6
3	2226	1	"Oakland"	"Samuel Merritt University Health Science Simulation Center"	College & University::College Lab	37.820937055393	-122.264261608129	6
3	2226	1	"Oakland"	"Alta Bates Summit Medical Center"	Professional & Other Places::Medical Center::Hospital	37.8220418139832	-122.262756675482	6
3	2226	1	"Oakland"	"Givaé"	Shop & Service::Cosmetics Shop	37.8247685669482	-122.254732847214	6
3	2226	1	"Oakland"	"Kaiser Permenente Emergency Room"	Professional & Other Places::Medical Center::Emergency Room	37.824744	-122.256381	6
3	2226	1	"Oakland"	"Lee`s Donuts & Croissants"	Food::Donut Shop	37.829444	-122.264754	6
3	2226	1	"Oakland"	"Bay Wolf"	Food::American Restaurant	37.824609	-122.25491802	6
3	2226	1	"Oakland"	"Kang Tong Degi"	Food::Korean Restaurant	37.8254932165146	-122.26526	6
3	2226	1	"Oakland"	"Egbert Souse's"	Nightlife Spot::Bar	37.823383065564	-122.256446208419	6
3	2226	1	"Oakland"	"Kaiser Permanente Medical Center - Oakland"	Professional & Other Places::Medical Center::Hospital	37.8249357062721	-122.256712085435	6
3	2226	1	"Oakland"	"Eli's Mile High Club"	Nightlife Spot::Dive Bar	37.8257741302628	-122.269761400537	6
3	2226	1	"Oakland"	"Grocery Outlet"	Shop & Service::Miscellaneous Shop	37.8242503280419	-122.262406125699	6
3	2226	1	"Oakland"	"Kaiser Permanente"	Professional & Other Places::Medical Center	37.8238533044583	-122.255880832672	6
3	2226	1	"Oakland"	"On Bart"	Travel & Transport::Train Station::Train	37.8236025020671	-122.268819865083	6
3	2226	1	"Oakland"	"Kaiser MRI"	Professional & Other Places::Medical Center::Hospital	37.825601	-122.25768327713	6
3	2226	1	"Oakland"	"Kaiser Permanente MRI unit"	Professional & Other Places::Medical Center::Hospital	37.8250898235316	-122.257947297042	6
3	2226	1	"Oakland"	"3rd World!!"	Outdoors & Recreation::Other Great Outdoors	37.8227862035547	-122.26617798293	6
3	2226	1	"Oakland"	"Frisbie Funhaus"	Professional & Other Places::Building	37.818476	-122.258616	6
3	2226	1	"Oakland"	"Oakland Medical Group"	Professional & Other Places::Medical Center::Doctor's Office	37.8168170926108	-122.265906590906	6
3	2226	1	"Oakland"	"Norcal Imaging"	Professional & Other Places::Medical Center	37.820959	-122.266502	6
3	2226	1	"Oakland"	"California Highway Patrol"	Professional & Other Places::Government Building::Police Station	37.824747	-122.2660168	6
3	2226	1	"Oakland"	"Mosswood Dog Park"	Outdoors & Recreation::Dog Run	37.82342564	-122.26179483	6
3	2226	1	"Oakland"	"zahara deli & coffee"	Food::Café	37.8210671616261	-122.266288754986	6
3	2226	1	"Oakland"	"Drunken Fish"	Food::Sushi Restaurant	37.82086218	-122.26056	6
3	2226	1	"Oakland"	"China Garlic"	Food::Chinese Restaurant	37.8233513514208	-122.256113861218	6
